,Unnamed: 0,Car_company,Registered_year,Engine_capacity,Insurance_type,Resale_price_lakh,KM_driven,Transmission_type,Owner_type,Max_power_bhp,Fuel_type,Seats,Mileage,Body_type,City,Car_model,VIN
14175,14175,Hyundai,2022,1197.0,3rd Party,8.33,30000.0,Manual,1st Owner,68.05,CNG,5.0,,Hatchback,Delhi,grand i10 nios sportz cng,896E7A8G9HUL2HXTZ
14176,14176,Hyundai,2010,1197.0,3rd Party,1.95,90000.0,Manual,2nd Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 magna,DFY8DN434BW6VUGEF
14177,14177,Renault,2021,999.0,3rd Party,6.85,20000.0,Automatic,1st Owner,71.0,Petrol,7.0,18.2,MUV,Delhi,triber rxl easy-r amt,C2R4L0963HX1A1XYV
14178,14178,MG,2022,1451.0,3rd Party,21.0,10000.0,Automatic,2nd Owner,141.0,Petrol,5.0,,SUV,Delhi,hector sharp cvt,KM4RYGW022P5DXT7M
14179,14179,Maruti,2014,1248.0,3rd Party,4.9,120000.0,Manual,1st Owner,74.0,Diesel,5.0,23.4,Sedan,Delhi,swift dzire vdi,1CNT2J5WXXWRY979T
14180,14180,Mahindra,2018,1198.0,3rd Party,3.2,30000.0,Manual,3rd Owner,82.0,Petrol,6.0,18.15,Hatchback,Delhi,kuv 100 nxt g80 k2 plus,WHRUKEY6XXR4FJHSD
14181,14181,Mahindra,2017,72.0,3rd Party,5.5,10000.0,Automatic,1st Owner,40.0,Electric,4.0,140.0,Hatchback,Delhi,e2o plus p8,Y60ASPEK2NEDUWNLN
14182,14182,Maruti,2017,998.0,Zero Depreciation,3.37,25052.0,Manual,1st Owner,65.71,Petrol,5.0,24.39,Hatchback,Delhi,alto k10 vxi,SG9VVYL56PJR5V8VN
14183,14183,Maruti,2016,1197.0,Comprehensive,4.7,47648.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 delta,K9DZAJU55C8C72UYL
14184,14184,Hyundai,2014,1086.0,3rd Party,2.56,56523.0,Manual,2nd Owner,68.05,Petrol,5.0,19.81,Hatchback,Delhi,i10 magna 1.1l,3918JLT71Z77SB9F6
14185,14185,Maruti,2017,1197.0,Comprehensive,5.83,36009.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 zeta,M3F0F7P79N51EEYD9
14186,14186,Honda,2015,1198.0,Comprehensive,3.97,17733.0,Manual,2nd Owner,86.7,Petrol,5.0,18.0,Sedan,Delhi,amaze s i-vtech,D18H14BU35Z7RYE9B
14187,14187,Maruti,2019,1196.0,3rd Party,4.43,55293.0,Manual,1st Owner,61.7,CNG,5.0,16.2356,Maruti,Delhi,eeco cng 5 seater ac bsiv,LF9WD2UK3DS99HDP4
14188,14188,Ford,2018,1497.0,Zero Depreciation,8.27,16784.0,Manual,1st Owner,121.31,Petrol,5.0,17.0,SUV,Delhi,ecosport 1.5 petrol titanium bsiv,5MC0HVGN560HP1K8K
14189,14189,Maruti,2016,1197.0,3rd Party,5.14,27144.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 delta,FNFK1TNG3LFWWB36L
14190,14190,Maruti,2021,1197.0,3rd Party,7.5,20000.0,Manual,1st Owner,81.8,Petrol,5.0,21.01,Hatchback,Delhi,baleno zeta,RG2W90Y4577HJ0NC1
14191,14191,Maruti,2011,998.0,3rd Party,2.1,50000.0,Manual,2nd Owner,67.1,Petrol,5.0,18.9,Hatchback,Delhi,wagon r vxi minor,RPLSN43U0ZH4W5SM7
14192,14192,Chevrolet,2010,995.0,3rd Party,0.85,50000.0,Manual,3rd Owner,62.0,Petrol,5.0,18.0,Hatchback,Delhi,spark 1.0 ls,GPY1STTXX69YG09JJ
14193,14193,Mahindra,2017,72.0,3rd Party,5.5,10000.0,Automatic,1st Owner,40.0,Electric,4.0,140.0,Hatchback,Delhi,e2o plus p8,Y34LWYTZXZPU1FJ53
14194,14194,Hyundai,2020,1197.0,3rd Party,7.5,90000.0,Manual,1st Owner,81.86,Petrol,5.0,18.6,Hatchback,Delhi,i20 sportz plus,NNHS4VC228JKJ4RCV
14195,14195,Hyundai,2013,1086.0,3rd Party,2.35,60000.0,Manual,2nd Owner,68.05,Petrol,5.0,19.81,Hatchback,Delhi,i10 era,9CEMAXRK50P0PWHZM
14196,14196,Tata,2022,1199.0,3rd Party,8.5,20000.0,Manual,1st Owner,72.4,CNG,5.0,26.49,Sedan,Delhi,tigor xz cng bsvi,4Y27RRRE9LYHP6U2M
14197,14197,Hyundai,2013,1086.0,3rd Party,1.88,71365.0,Manual,1st Owner,62.1,Petrol,5.0,17.92,Hatchback,Delhi,santro xing gl plus,KRTMBVTK904CG6VU8
14198,14198,Honda,2016,1497.0,3rd Party,7.02,92430.0,Automatic,1st Owner,117.3,Petrol,5.0,18.0,Sedan,Delhi,city i vtec cvt vx,84NFP04G0FJMWDUJT
14199,14199,Maruti,2014,1197.0,Comprehensive,3.73,55756.0,Manual,2nd Owner,88.5,Petrol,5.0,22.41,Sedan,Delhi,swift dzire vxi,BPKGLU1J5BTD8B2GD
14200,14200,Maruti,2019,1197.0,Comprehensive,6.55,86919.0,Manual,2nd Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 zeta,FL8JM8TJ196976HKH
14201,14201,Volkswagen,2018,999.0,3rd Party,5.47,51642.0,Manual,2nd Owner,75.1,Petrol,5.0,17.74,Hatchback,Delhi,polo 1.0 mpi comfortline,KX1Z5EM90F6PFKLCL
14202,14202,Maruti,2015,1197.0,3rd Party,3.78,36888.0,Manual,2nd Owner,88.5,Petrol,5.0,22.41,Sedan,Delhi,swift dzire vxi,JNEZH6US5MLA24A7S
14203,14203,Maruti,2018,1197.0,Comprehensive,5.87,57129.0,Automatic,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 cvt delta,D23DKUTKXJCRR0DZT
14204,14204,Volkswagen,2011,1598.0,3rd Party,3.54,61100.0,Automatic,1st Owner,103.6,Petrol,5.0,14.4,Sedan,Delhi,vento petrol highline at,145DDS3U6E65E2SLU
14205,14205,Maruti,2018,998.0,Zero Depreciation,4.7,41583.0,Manual,1st Owner,55.92,CNG,5.0,26.344,Hatchback,Delhi,celerio vxi cng,9YTJJ7SG9HDR05ACH
14206,14206,Mahindra,2013,2179.0,3rd Party,5.67,100000.0,Manual,1st Owner,140.0,Diesel,7.0,15.1,SUV,Gurgaon,xuv500 w8 2wd,RVB7R92E7AW41534P
14207,14207,Ford,2019,1498.0,3rd Party,8.5,70000.0,Manual,2nd Owner,98.96,Diesel,5.0,23.0,SUV,Delhi,ecosport s diesel bsiv,5NG1W9YE5AJ0W6NX8
14208,14208,Maruti,2009,1586.0,3rd Party,1.6,110000.0,Manual,3rd Owner,104.68,Petrol,5.0,15.0,Sedan,Delhi,sx4 zxi bsiii,5NECGJHC51371DUFZ
14209,14209,Maruti,2021,1197.0,3rd Party,7.5,20000.0,Automatic,1st Owner,88.5,Petrol,5.0,22.61,Sedan,Delhi,swift dzire vxi at bsvi,9MVZS1LC17TVJRDMR
14210,14210,BMW,2009,2497.0,3rd Party,2.5,70000.0,Automatic,2nd Owner,215.0,Petrol,5.0,10.9,Sedan,Gurgaon,3 series 325i sedan,2TA9Y5DF204PCSU7H
14211,14211,Renault,2014,1461.0,3rd Party,4.13,70000.0,Manual,1st Owner,83.8,Diesel,5.0,20.45,SUV,Delhi,duster 85ps diesel rxl,ZG6FZGWP9GM12611H
14212,14212,Nissan,2014,1461.0,3rd Party,4.0,100000.0,Manual,2nd Owner,108.5,Diesel,5.0,19.01,SUV,Delhi,terrano xv premium 110 ps anniversary edition,CZRA3JRP5521WE5A0
14213,14213,Hyundai,2012,1197.0,3rd Party,2.5,120000.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 magna 1.2 itech se,5SL6RXWC4T5FJ60WG
14214,14214,Maruti,2020,998.0,Zero Depreciation,5.16,58860.0,Manual,1st Owner,58.33,CNG,5.0,22.5478,Hatchback,Delhi,celerio vxi cng optional,00WKNFY927H03Z2KS
14215,14215,Hyundai,2016,1591.0,Comprehensive,6.1,104996.0,Manual,2nd Owner,121.3,Petrol,5.0,17.01,Sedan,Delhi,verna 1.6 sx vtvt,HJN5LBE65MHBKTAVY
14216,14216,Tata,2016,1199.0,3rd Party,3.53,57336.0,Manual,2nd Owner,84.0,Petrol,5.0,23.84,Hatchback,Delhi,tiago 1.2 revotron xz,MB13RRVU8MZ9ZD1UZ
14217,14217,Maruti,2015,1197.0,Comprehensive,4.63,45242.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 delta,A6RAU0XU3S5T0Z1LL
14218,14218,Maruti,2019,998.0,Zero Depreciation,4.92,62230.0,Manual,1st Owner,67.04,CNG,5.0,33.54,Hatchback,Delhi,wagon r cng lxi bsiv,AWY4R4W46TKUZ27W7
14219,14219,Hyundai,2014,1197.0,Comprehensive,5.15,41173.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Delhi,i20 sportz 1.2,Y79BB14R1PP18X1JH
14220,14220,Maruti,2020,998.0,Comprehensive,4.37,65935.0,Manual,1st Owner,65.71,Petrol,5.0,21.7,Hatchback,Delhi,s-presso vxi plus 2019-2022,ERDP8D2W1YPLM7LCU
14221,14221,Volkswagen,2010,1198.0,Comprehensive,2.29,62769.0,Manual,2nd Owner,73.9,Petrol,5.0,16.47,Hatchback,Delhi,polo petrol trendline 1.2l,E83PCZW57TC4C9A88
14222,14222,Nissan,2013,1198.0,3rd Party,2.95,60000.0,Automatic,1st Owner,76.0,Petrol,5.0,19.34,Hatchback,Delhi,micra xv cvt,KJ70WPFW7HUP94HRW
14223,14223,Honda,2015,1198.0,3rd Party,3.49,80000.0,Manual,2nd Owner,86.7,Petrol,5.0,18.0,Sedan,Delhi,amaze s i-vtech,X47P2ZJD6MHEE4RPE
14224,14224,Maruti,2010,1586.0,3rd Party,2.35,80000.0,Automatic,1st Owner,103.2,Petrol,5.0,12.6,Sedan,Delhi,sx4 zxi at leather,XWZ0ME994LWA0H7KU
14225,14225,Maruti,2016,1248.0,3rd Party,4.4,90000.0,Manual,1st Owner,88.5,Diesel,5.0,28.09,Sedan,Delhi,ciaz vdi plus shvs,HBWBZNL690FEJESHR
14226,14226,Renault,2014,1461.0,3rd Party,3.3,120000.0,Manual,2nd Owner,108.45,Diesel,5.0,19.01,SUV,Delhi,duster 110ps diesel rxz,PH28B6NZ10UJEU1VV
14227,14227,Maruti,2019,1248.0,3rd Party,8.0,50000.0,Manual,1st Owner,88.5,Diesel,5.0,25.1,SUV,Delhi,sx4 s cross delta ddis 200 sh,FLR78TDR7UY9XWGR7
14228,14228,Maruti,2015,1248.0,3rd Party,4.0,80000.0,Manual,2nd Owner,74.0,Diesel,5.0,26.59,Sedan,Delhi,swift dzire vdi optional,X3H7JVD21NC6MLNF1
14229,14229,Maruti,2020,998.0,Zero Depreciation,4.36,23393.0,Manual,1st Owner,65.71,Petrol,5.0,21.7,Hatchback,Delhi,s-presso vxi 2019-2022,LPNACATB16FZ2SBF1
14230,14230,Maruti,2017,1197.0,3rd Party,5.62,43457.0,Automatic,2nd Owner,81.8,Petrol,5.0,21.21,Sedan,Delhi,swift dzire amt vxi,NZZMG1K38JTRLKJYE
14231,14231,Maruti,2021,998.0,Comprehensive,5.99,26032.0,Manual,1st Owner,58.33,CNG,5.0,32.52,Hatchback,Delhi,wagon r cng lxi,ARWKMRE6XAE53XNNS
14232,14232,Hyundai,2014,1197.0,Comprehensive,4.5,54833.0,Manual,1st Owner,82.0,Petrol,5.0,19.1,Sedan,Delhi,xcent 1.2 kappa sx option,XKGTG98E02JUA0T36
14233,14233,Hyundai,2016,1591.0,Zero Depreciation,9.59,41610.0,Automatic,1st Owner,121.3,Petrol,5.0,13.0,SUV,Delhi,creta 1.6 vtvt at sx plus,853VA2DX65MXGH732
14234,14234,Maruti,2017,1197.0,Zero Depreciation,4.94,102887.0,Manual,1st Owner,81.8,Petrol,5.0,20.4,Hatchback,Delhi,swift vxi optional,0X11B896X9XWZ9WWS
14235,14235,Maruti,2014,1462.0,Comprehensive,6.1,110646.0,Manual,1st Owner,86.63,CNG,7.0,19.3214,MUV,Delhi,ertiga vxi cng,ZREGYJPNXT0GESHWR
14236,14236,Hyundai,2016,1197.0,Comprehensive,4.6,7724.0,Manual,1st Owner,82.0,Petrol,5.0,18.9,Hatchback,Delhi,grand i10 sportz,0HT7HSS02TEBU7HZK
14237,14237,Honda,2017,1199.0,Zero Depreciation,4.9,48244.0,Manual,1st Owner,88.76,Petrol,5.0,19.5,Sedan,Delhi,amaze s petrol bsiv,BLA9EM0B6BSF39NCC
14238,14238,Maruti,2017,1197.0,Comprehensive,5.54,36495.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 delta,FAL2UC58XFYEY5DTW
14239,14239,Tata,2019,1198.0,Zero Depreciation,6.66,56232.0,Manual,1st Owner,108.5,Petrol,5.0,17.0,SUV,Delhi,nexon 1.2 revotron xm,BR3VR8TZ0EZJRXUF7
14240,14240,Volkswagen,2010,1198.0,3rd Party,1.95,80000.0,Manual,2nd Owner,73.9,Petrol,5.0,16.47,Hatchback,Delhi,polo petrol comfortline 1.2l,GNVW7GE89C1DZDMV1
14241,14241,Honda,2014,1498.0,3rd Party,5.0,60000.0,Manual,2nd Owner,98.6,Diesel,5.0,25.1,Sedan,Delhi,city i dtec vx,WWVWDW3P424NZCJ95
14242,14242,Honda,2007,1497.0,3rd Party,0.9,80000.0,Manual,2nd Owner,78.0,Petrol,5.0,17.7,Sedan,Delhi,city gxi,FKJMP9EZ88LBFDW9V
14243,14243,Nissan,2014,1198.0,3rd Party,1.5,40000.0,Manual,3rd Owner,67.04,Petrol,5.0,19.49,Hatchback,Delhi,micra active xl petrol,7KK8GNMBXSTD74DSS
14244,14244,Hyundai,2011,1197.0,3rd Party,3.2,100000.0,Manual,2nd Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 magna 1.2 itech se,U5Z41FYX31DMFP2XP
14245,14245,Hyundai,2019,1086.0,Zero Depreciation,5.02,39697.0,Manual,1st Owner,58.0,CNG,5.0,22.5552,Hatchback,Delhi,santro sportz cng bsiv,3G17L54H37S8EBC08
14246,14246,Maruti,2019,1197.0,Zero Depreciation,4.95,56187.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Delhi,swift lxi,EJCNZLVP8KX7U3UPW
14247,14247,Maruti,2014,998.0,Comprehensive,2.87,101391.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Delhi,wagon r vxi bs iv,FMV3KXUZ6DSK1J1DT
14248,14248,Honda,2017,1198.0,3rd Party,4.42,115293.0,Manual,1st Owner,86.7,Petrol,5.0,17.8,Sedan,Delhi,amaze sx i vtec,GWMSFFNB4A4HM2ACD
14249,14249,Hyundai,2011,1197.0,Comprehensive,1.96,82130.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 magna,TG2EETTJ8U71SJVG2
14250,14250,Maruti,2017,1197.0,Comprehensive,4.55,29937.0,Manual,2nd Owner,83.11,Petrol,5.0,20.4,Hatchback,Delhi,swift lxi optional-o,ZG8J9U2AXWL9YRCLG
14251,14251,Hyundai,2015,1086.0,Zero Depreciation,3.11,90292.0,Manual,1st Owner,68.05,Petrol,5.0,19.81,Hatchback,Delhi,i10 sportz 1.1l,18XFP2PK9M3EUZSBW
14252,14252,Maruti,2020,1462.0,3rd Party,8.0,80000.0,Manual,1st Owner,103.25,Petrol,5.0,20.65,Sedan,Delhi,ciaz delta bsvi,GAKCKDZ126H7L1N4H
14253,14253,Hyundai,2019,1086.0,3rd Party,4.5,20000.0,Manual,1st Owner,68.0,Petrol,5.0,20.3,Hatchback,Delhi,santro magna bsiv,FUATF0PF1A19T82NM
14254,14254,Maruti,2019,1248.0,3rd Party,9.4,40000.0,Manual,1st Owner,88.5,Diesel,5.0,24.3,SUV,Delhi,vitara brezza zdi,VEGS648F78VMCWY8D
14255,14255,Tata,2013,2179.0,3rd Party,3.9,90000.0,Manual,3rd Owner,138.1,Diesel,7.0,14.0,SUV,Delhi,safari storme vx,0YTT8XGU72ELD3FLW
14256,14256,Maruti,2016,1248.0,3rd Party,5.25,90000.0,Manual,1st Owner,88.5,Diesel,5.0,23.65,SUV,Delhi,sx4 s cross ddis 200 alpha,UJRDM9GN3ACP2AE11
14257,14257,Maruti,2022,1462.0,3rd Party,9.0,40000.0,Manual,1st Owner,103.25,Petrol,5.0,20.65,Sedan,Delhi,ciaz delta bsvi,1R13NVP087BEKWJXY
14258,14258,Kia,2021,1353.0,3rd Party,14.0,30000.0,Manual,1st Owner,138.08,Petrol,5.0,16.5,SUV,Delhi,seltos gtx plus,ZU2P9MCF8U7J4HV64
14259,14259,Datsun,2018,799.0,Comprehensive,2.21,30154.0,Manual,1st Owner,53.64,Petrol,5.0,22.7,Hatchback,Delhi,redigo a,KJCDU10B7RKKZGRS3
14260,14260,Maruti,2018,1197.0,Zero Depreciation,5.01,81236.0,Automatic,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Delhi,ignis 1.2 amt zeta bsiv,AX3ZVFCUX6B6JFGF4
14261,14261,Honda,2013,1198.0,Comprehensive,3.49,62543.0,Manual,1st Owner,86.7,Petrol,5.0,18.0,Sedan,Delhi,amaze vx i-vtech,1Z82JDAM5YL7MW45C
14262,14262,Maruti,2016,1373.0,Comprehensive,6.65,31761.0,Manual,1st Owner,91.1,Petrol,5.0,20.73,Sedan,Delhi,ciaz zxi plus,9GS6G95MX22G0UL37
14263,14263,Maruti,2010,1197.0,Comprehensive,1.99,88898.0,Manual,1st Owner,88.5,Petrol,5.0,22.38,Hatchback,Delhi,swift vxi,97CS697TXCADA2G7W
14264,14264,Honda,2018,1199.0,Comprehensive,5.82,47914.0,Manual,1st Owner,88.76,Petrol,5.0,19.5,Sedan,Delhi,amaze s petrol bsiv,N78FAV0F0H7A8FUX5
14265,14265,Tata,2022,1199.0,3rd Party,6.91,50120.0,Manual,1st Owner,72.0,CNG,5.0,19.6026,Hatchback,Delhi,tiago xt cng bsvi,5B2D83J81T60UGCA3
14266,14266,Hyundai,2014,1197.0,3rd Party,3.34,109004.0,Manual,1st Owner,82.0,Petrol,5.0,19.1,Sedan,Delhi,xcent 1.2 kappa sx,XRC7M96Y3S11T6708
14267,14267,Tata,2020,1199.0,Zero Depreciation,5.63,18021.0,Automatic,1st Owner,83.83,Petrol,5.0,23.84,Hatchback,Delhi,tiago xza plus,1ZURTZ2R87M0EW5LA
14268,14268,Mahindra,2011,2523.0,3rd Party,3.0,60000.0,Manual,2nd Owner,63.0,Diesel,7.0,13.6,MUV,Delhi,bolero slx 4wd bsiii,LMPLBJAD7358PWNXY
14269,14269,Jaguar,2014,2993.0,3rd Party,16.25,60000.0,Automatic,1st Owner,270.9,Diesel,5.0,14.74,Sedan,Delhi,xf 3.0 litre s premium luxury,3G7SVGNM9VY49Z2M5
14270,14270,Maruti,2009,796.0,3rd Party,0.88,100000.0,Manual,2nd Owner,46.3,Petrol,5.0,19.7,Hatchback,Delhi,alto lx,4G9SLM7J1B3R14RZE
14271,14271,Hyundai,2015,1591.0,3rd Party,7.85,70000.0,Manual,2nd Owner,121.3,Petrol,5.0,13.0,SUV,Delhi,creta 1.6 vtvt sx plus,YWPRX0E83HN3AT2XS
14272,14272,Hyundai,2010,1197.0,3rd Party,2.5,80000.0,Manual,3rd Owner,80.0,Petrol,5.0,17.0,Hatchback,Delhi,i20 1.2 asta,FB8HNJ5TXKMGA2XJG
14273,14273,Maruti,2018,796.0,3rd Party,3.5,60000.0,Manual,1st Owner,40.3,CNG,5.0,33.44,Hatchback,Delhi,alto 800 cng lxi optional,72E7V482683THPPDX
14274,14274,Hyundai,2009,1197.0,3rd Party,1.0,70000.0,Manual,2nd Owner,80.0,Petrol,5.0,18.5,Hatchback,Delhi,i20 magna,ETXN0AG279B2N2VS3
14275,14275,Hyundai,2013,1086.0,3rd Party,2.4,60000.0,Manual,2nd Owner,68.05,Petrol,5.0,19.81,Hatchback,Delhi,i10 era,ZY6BJAW00ZUCHZZFV
14276,14276,Maruti,2018,998.0,Comprehensive,4.2,79923.0,Manual,1st Owner,55.92,CNG,5.0,26.344,Hatchback,Delhi,celerio vxi cng,2JBX7DXR6W2DW4WV3
14277,14277,Toyota,2015,1496.0,Comprehensive,3.97,100955.0,Manual,2nd Owner,88.73,Petrol,5.0,16.78,Sedan,Delhi,etios g,ZY8Z9VMC1R84L9UAU
14278,14278,Honda,2014,1198.0,3rd Party,2.93,57938.0,Manual,2nd Owner,86.7,Petrol,5.0,18.0,Sedan,Delhi,amaze ex i-vtech,W25DHGFZ9E1KCA3FZ
14279,14279,Maruti,2017,1197.0,Comprehensive,5.35,44183.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 delta,W7FUZYSC8JGM4ZCKV
14280,14280,Hyundai,2012,1197.0,3rd Party,1.98,93736.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 magna,AV7VJT4JXHA7NYH8N
14281,14281,Ford,2019,1498.0,Zero Depreciation,7.48,60121.0,Manual,1st Owner,98.96,Diesel,5.0,23.0,SUV,Delhi,ecosport 1.5 diesel titanium bsiv,DPBL87D648P7AH2FN
14282,14282,Hyundai,2016,1197.0,Zero Depreciation,5.22,67248.0,Manual,1st Owner,81.83,Petrol,5.0,18.6,Hatchback,Delhi,i20 sportz 1.2,WMH3S16D1N9KYPDNY
14283,14283,Maruti,2018,1197.0,Zero Depreciation,4.58,107798.0,Automatic,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Delhi,ignis 1.2 amt zeta bsiv,4H2GB4FX1H9EW3737
14284,14284,Maruti,2019,1197.0,Comprehensive,5.41,31464.0,Manual,1st Owner,81.8,Petrol,5.0,20.52,Hatchback,Delhi,wagon r zxi 1.2,11VYRF5D27S7NF277
14285,14285,Honda,2014,1198.0,Comprehensive,3.7,60849.0,Manual,2nd Owner,86.7,Petrol,5.0,18.0,Sedan,Delhi,amaze s i-vtech,KT7BHAE892HHJBCYF
14286,14286,Hyundai,2009,1086.0,3rd Party,0.81,70000.0,Manual,2nd Owner,62.1,Petrol,5.0,17.92,Hatchback,Delhi,santro xing gls,FRNF5KJ03YH1UZGLC
14287,14287,Hyundai,2014,1197.0,3rd Party,3.0,60000.0,Manual,2nd Owner,82.0,Petrol,5.0,18.9,Hatchback,Delhi,grand i10 magna,UZPL83T70LGVUYCWG
14288,14288,Renault,2013,1461.0,3rd Party,3.5,120000.0,Manual,2nd Owner,108.45,Diesel,5.0,19.01,SUV,Delhi,duster 110ps diesel rxl,KSJCR7373MD0GFR0C
14289,14289,Honda,2018,1497.0,3rd Party,8.0,50000.0,Manual,1st Owner,117.6,Petrol,5.0,17.4,Sedan,Delhi,city i-vtec v,F5YS0J7G95PZENAR2
14290,14290,Maruti,2016,1248.0,3rd Party,5.25,90000.0,Manual,1st Owner,88.5,Diesel,5.0,23.65,SUV,Delhi,sx4 s cross ddis 200 alpha,Y98HL5W17KAMR57NR
14291,14291,Maruti,2015,1248.0,3rd Party,6.5,50000.0,Manual,2nd Owner,88.8,Diesel,7.0,20.77,MUV,Delhi,ertiga zdi,BTZJNFV99KR85W7XK
14292,14292,Maruti,2018,1197.0,3rd Party,4.87,50000.0,Manual,1st Owner,81.8,Petrol,5.0,21.21,Hatchback,Delhi,swift lxi,SHKRVYLL3GXA5NKTG
14293,14293,Hyundai,2017,1086.0,3rd Party,4.35,40000.0,Manual,1st Owner,68.05,Petrol,5.0,19.81,Hatchback,Delhi,i10 magna 1.1l,VB4CFLHV34B78S274
14294,14294,Hyundai,2010,1197.0,Comprehensive,1.9,39838.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 sportz 1.2,9JP8Y2YK9ATZ05FV5
14295,14295,Hyundai,2016,1197.0,Comprehensive,4.32,58193.0,Manual,1st Owner,82.0,Petrol,5.0,18.9,Hatchback,Delhi,grand i10 sportz,YAU1Z96J8J2AJTFJZ
14296,14296,Maruti,2011,998.0,Comprehensive,1.87,87968.0,Manual,1st Owner,67.1,Petrol,5.0,18.9,Hatchback,Delhi,wagon r vxi bs iv,CV37BNMT53ZMCAKMP
14297,14297,Maruti,2015,998.0,Comprehensive,2.92,84518.0,Manual,1st Owner,67.04,Petrol,5.0,20.51,Hatchback,Delhi,wagon r vxi bs iv,FDH46SJ75LW787D2X
14298,14298,Maruti,2019,1197.0,Zero Depreciation,6.79,32875.0,Manual,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Delhi,baleno 1.2 zeta,01H95E371UZAPZAZ4
14299,14299,Maruti,2015,998.0,Comprehensive,3.36,17314.0,Automatic,2nd Owner,67.05,Petrol,5.0,23.95,Hatchback,Delhi,alto k10 vxi amt,XM4STWSX577UC556C
14300,14300,Hyundai,2022,1197.0,Zero Depreciation,7.27,16325.0,Manual,1st Owner,68.05,CNG,5.0,,Hatchback,Delhi,grand i10 nios sportz cng,ZY8JLW2T3YPV25KM0
14301,14301,Hyundai,2010,1197.0,Comprehensive,1.71,64566.0,Manual,2nd Owner,78.9,Petrol,5.0,20.36,Hatchback,Delhi,i10 sportz 1.2,HMCXHRKG475DNJ0NZ
14302,14302,Honda,2010,1198.0,3rd Party,1.9,97943.0,Manual,1st Owner,90.0,Petrol,5.0,16.0,Hatchback,Delhi,jazz basic,3MK1YTV1384Y94JV8
14303,14303,Maruti,2014,1197.0,3rd Party,4.5,100000.0,Manual,1st Owner,85.8,Petrol,5.0,19.1,Sedan,Delhi,swift dzire regal,7SXJKBKU7B5G94B8K
14304,14304,Maruti,2008,796.0,3rd Party,0.8,70000.0,Manual,1st Owner,37.0,Petrol,4.0,16.1,Hatchback,Delhi,800 ac bsiii,9H692HBZ35T88VVL1
14305,14305,Maruti,2016,1197.0,3rd Party,2.9,50000.0,Manual,2nd Owner,85.8,Petrol,5.0,18.5,Hatchback,Delhi,ritz lxi,TE706BEVX0BKCAPD6
14306,14306,Maruti,2022,1462.0,3rd Party,11.5,30000.0,Manual,1st Owner,91.18,CNG,7.0,,MUV,Delhi,ertiga tour std cng 2019-2022,JHN6MZF216KTWL1YC
14307,14307,Maruti,2022,1462.0,3rd Party,11.5,30000.0,Manual,1st Owner,91.18,CNG,7.0,,MUV,Delhi,ertiga tour std cng 2019-2022,RW66ZAJE7PRUN58E5
14308,14308,Ford,2014,1196.0,3rd Party,2.6,50000.0,Manual,2nd Owner,70.02,Petrol,5.0,15.6,Hatchback,Delhi,figo petrol titanium,SUATF6T55ZHM9DDLV
14309,14309,Maruti,2009,998.0,3rd Party,1.7,90000.0,Manual,2nd Owner,67.1,Petrol,5.0,18.9,Hatchback,Delhi,wagon r vxi bs iv,LUG2T9YX6Z0UY04G6
14310,14310,Maruti,2011,1197.0,3rd Party,1.87,84505.0,Manual,1st Owner,88.5,Petrol,5.0,22.41,Sedan,Delhi,swift dzire vxi,CX2ETYJ96CTEF61J8
14311,14311,Hyundai,2015,1591.0,Comprehensive,6.13,47960.0,Manual,1st Owner,121.4,Petrol,5.0,17.01,Sedan,Delhi,verna 1.6 vtvt s option,JF87M9RC6BJ1WCSJL
14312,14312,Maruti,2015,998.0,Comprehensive,3.56,53712.0,Automatic,1st Owner,67.0,Petrol,5.0,20.51,Hatchback,Delhi,wagon r amt vxi,BRTAKV9K5RLBNKRW7
