,Unnamed: 0.1,Unnamed: 0,Car_company,Registered_year,Engine_capacity,Insurance_type,Resale_price_lakh,KM_driven,Transmission_type,Owner_type,Max_power_bhp,Fuel_type,Seats,Mileage,Body_type,City,Car_model,VIN,Extra_info
15570,15570,15570,Audi,2014,2967.0,Comprehensive,14.5,71500.0,Automatic,2nd Owner,241.38,Diesel,5.0,16.77,Sedan,Mumbai,A6,TXXY6W5K399X6V9PC,3.0 TDI quattro
15571,15571,15571,Porsche,2017,2967.0,Comprehensive,67.5,38900.0,Automatic,1st Owner,245.0,Diesel,5.0,16.12,SUV,Mumbai,Cayenne,2DDRMPYA6HBZ54DPN,Diesel Platinum Edition
15572,15572,15572,Ford,2018,1496.0,3rd Party,7.28,25000.0,Automatic,1st Owner,120.69,Petrol,5.0,14.7,SUV,Mumbai,Ecosport,ZMB03W0X3CUP4ATMB,1.5 Petrol Titanium AT
15573,15573,15573,Nissan,2014,1498.0,3rd Party,3.18,98000.0,Manual,1st Owner,97.7,Petrol,5.0,16.95,Sedan,Mumbai,Sunny,9ANCWHC83BRC7HDHR,XV
15574,15574,15574,Mahindra,2011,2523.0,Comprehensive,4.75,8000.0,Manual,2nd Owner,63.0,Diesel,7.0,18.06,SUV,Mumbai,Thar,30XNM3M8XG40H25NX,DI 4X4
15575,15575,15575,Toyota,2020,2393.0,3rd Party,21.45,39900.0,Automatic,1st Owner,148.0,Diesel,7.0,12.0,MUV,Mumbai,Innova,RXF5SYF95RE4BK7S6,Crysta 2.4 GX 7 STR AT
15576,15576,15576,Audi,2012,1968.0,Comprehensive,13.49,49000.0,Automatic,2nd Owner,174.33,Diesel,5.0,17.68,Sedan,Mumbai,A6,3DMN1DUV2AR9H2C4M,2.0 TDI Premium Plus
15577,15577,15577,Maruti,2011,998.0,3rd Party,2.25,47000.0,Manual,1st Owner,67.1,Petrol,5.0,18.9,Hatchback,Mumbai,Wagon,KAE62WMH7S7YMT3GS,R VXI BS IV
15578,15578,15578,Mercedes-Benz,2019,1991.0,Comprehensive,28.5,9000.0,Automatic,1st Owner,183.0,Petrol,5.0,15.04,Sedan,Mumbai,CLA,PBHESAPB3NTL8446U,200 CGI Sport
15579,15579,15579,Jaguar,2016,2179.0,Comprehensive,18.5,79400.0,Automatic,2nd Owner,187.7,Diesel,5.0,16.36,Sedan,Mumbai,XF,FX9LGTH47EM3BB1YR,2.2 Litre Luxury
15580,15580,15580,Hyundai,2015,1582.0,Comprehensive,9.75,76613.0,Automatic,1st Owner,126.2,Diesel,5.0,17.01,SUV,Mumbai,Creta,0LSJBXMU7D2PR1SLW,1.6 CRDi AT SX Plus
15581,15581,15581,Toyota,2020,2393.0,Comprehensive,18.5,89000.0,Manual,1st Owner,148.0,Diesel,7.0,12.0,MUV,Mumbai,Innova,ALFBYL57X46TLPSMN,Crysta 2.4 G 7 STR
15582,15582,15582,MG,2020,1451.0,3rd Party,16.21,16200.0,Automatic,1st Owner,141.0,Petrol,5.0,13.96,SUV,Mumbai,Hector,HYKDPK885TFHFPB8C,Sharp DCT
15583,15583,15583,Audi,2016,1968.0,Comprehensive,23.5,39200.0,Automatic,2nd Owner,187.74,Diesel,5.0,18.53,Sedan,Mumbai,A6,SZUXP8MX7DR8AV81K,35 TDI
15584,15584,15584,Mahindra,2019,2179.0,3rd Party,15.75,87520.0,Manual,1st Owner,152.87,Diesel,7.0,15.1,SUV,Mumbai,XUV500,ZPC76D9E6WB9N9W6L,W11 BSIV
15585,15585,15585,Jeep,2017,1956.0,Comprehensive,12.9,24000.0,Manual,1st Owner,170.0,Diesel,5.0,17.1,SUV,Mumbai,Compass,UGKSBBZJ00LE7JEM7,2.0 Limited
15586,15586,15586,Toyota,2022,2694.0,Comprehensive,38.5,5000.0,Automatic,1st Owner,163.6,Petrol,7.0,10.0,SUV,Mumbai,Fortuner,5UCC72KN2XNC7SRU9,4X2 AT
15587,15587,15587,Toyota,2012,2494.0,3rd Party,6.25,255000.0,Manual,3rd Owner,100.0,Diesel,7.0,12.99,MUV,Mumbai,Innova,LYKY83XM037ZJZK3E,2.5 G (Diesel) 7 Seater
15588,15588,15588,Skoda,2018,1798.0,3rd Party,13.75,67000.0,Automatic,1st Owner,178.0,Petrol,5.0,15.1,Sedan,Mumbai,Octavia,35GKAWHV21S2Y88N7,1.8 TSI AT Style
15589,15589,15589,Honda,2014,2354.0,Comprehensive,9.75,57000.0,Automatic,1st Owner,187.4,Petrol,5.0,12.0,SUV,Mumbai,CR-V,SGXF1TWG82DJLA0HJ,2.4L 4WD AT
15590,15590,15590,Maruti,2013,1373.0,3rd Party,5.75,42000.0,Manual,1st Owner,93.7,Petrol,7.0,16.02,MUV,Mumbai,Ertiga,RA093ELM3DF40UMRY,VXI
15591,15591,15591,Toyota,2013,2494.0,Comprehensive,8.3,830000.0,Manual,1st Owner,100.6,Diesel,7.0,12.99,MUV,Mumbai,Innova,E5LEL1PZ99MRYBHBT,2.5 VX (Diesel) 7 Seater
15592,15592,15592,Maruti,2017,1248.0,3rd Party,7.75,76000.0,Manual,1st Owner,88.5,Diesel,5.0,26.21,Sedan,Mumbai,Ciaz,HN5D1AFJ4ZVT06HM3,ZDi Plus
15593,15593,15593,Maruti,2018,1197.0,3rd Party,6.8,16000.0,Automatic,1st Owner,81.8,Petrol,5.0,21.21,Hatchback,Mumbai,Swift,K6ZK9B959GTDKC2LP,AMT ZXI
15594,15594,15594,Volkswagen,2016,1197.0,Comprehensive,6.15,55000.0,Automatic,1st Owner,103.2,Petrol,5.0,18.19,Sedan,Mumbai,Vento,UD7TNW8P68D4AU9SH,1.2 TSI Highline AT
15595,15595,15595,Toyota,2018,2393.0,Comprehensive,19.5,44000.0,Manual,1st Owner,147.51,Diesel,8.0,13.68,MUV,Mumbai,Innova,XSSLH2F3XTBUURDEG,Crysta 2.4 VX MT 8 STR
15596,15596,15596,Jeep,2020,1956.0,3rd Party,24.95,16000.0,Automatic,1st Owner,170.0,Diesel,5.0,16.3,SUV,Mumbai,Compass,7RTLH35C83YZGEZUF,Trailhawk 4x4 Opt
15597,15597,15597,Maruti,2018,1248.0,Comprehensive,8.49,44000.0,Manual,2nd Owner,88.5,Diesel,5.0,28.09,Sedan,Mumbai,Ciaz,NLNNFVB25693MUWX4,Alpha Diesel
15598,15598,15598,MG,2022,1956.0,3rd Party,19.75,12900.0,Manual,1st Owner,167.68,Diesel,5.0,,SUV,Mumbai,Hector,478NUKX34V6VGHE8P,Sharp Diesel MT
15599,15599,15599,Toyota,2015,2494.0,Comprehensive,11.75,98000.0,Manual,1st Owner,100.6,Diesel,8.0,12.99,MUV,Mumbai,Innova,BDK42MKF799T5NE8G,2.5 VX (Diesel) 8 Seater
15600,15600,15600,Honda,2015,2354.0,3rd Party,8.99,58000.0,Automatic,2nd Owner,187.4,Petrol,5.0,12.0,SUV,Mumbai,CR-V,9HT12GAN7DJNP60ZK,2.4L 4WD AT AVN
15601,15601,15601,Mercedes-Benz,2022,1993.0,3rd Party,60.0,13300.0,Automatic,1st Owner,197.13,Diesel,5.0,23.0,Sedan,Mumbai,C-Class,VG57CLD0388BJ6TYH,C 220d BSVI
15602,15602,15602,Maruti,2014,998.0,Comprehensive,3.21,128000.0,Manual,1st Owner,58.16,CNG,5.0,26.6,Hatchback,Mumbai,Wagon,UCARGK330KXLAG058,R LXI CNG
15603,15603,15603,BMW,2015,1995.0,Comprehensive,22.75,54000.0,Automatic,2nd Owner,184.0,Diesel,5.0,19.59,Sedan,Mumbai,3,3H64U3BAXZ31YTWSK,Series GT 320d Luxury Line
15604,15604,15604,Mercedes-Benz,2015,2143.0,Comprehensive,21.8,75400.0,Automatic,2nd Owner,170.0,Diesel,5.0,19.27,Sedan,Mumbai,C-Class,KHYT8JMS8VWKRKHGK,C 220 CDI Avantgarde
15605,15605,15605,Maruti,2021,1462.0,3rd Party,11.11,20500.0,Manual,1st Owner,103.26,Petrol,7.0,19.01,MUV,Mumbai,Ertiga,JP6KM3W09EPFWX90K,ZXI
15606,15606,15606,Hyundai,2014,1197.0,3rd Party,3.59,31980.0,Manual,1st Owner,82.0,Petrol,5.0,19.1,Sedan,Mumbai,Xcent,US3Y1GRHX1JBDN9UR,1.2 Kappa Base
15607,15607,15607,Jeep,2021,1956.0,Comprehensive,29.9,4000.0,Automatic,1st Owner,167.67,Diesel,5.0,14.9,SUV,Mumbai,Compass,30KWBB2K9B53ER9EM,2.0 Limited 4X4 Opt Diesel AT BSVI
15608,15608,15608,Honda,2014,1497.0,Comprehensive,6.25,50000.0,Automatic,2nd Owner,117.3,Petrol,5.0,18.0,Sedan,Mumbai,City,UWS3BAFV19J671ZB7,i VTEC CVT VX
15609,15609,15609,MG,2020,1451.0,3rd Party,15.99,36000.0,Automatic,1st Owner,141.0,Petrol,5.0,13.96,SUV,Mumbai,Hector,4ZY7YJVV101ANMHXT,Sharp DCT
15610,15610,15610,Honda,2015,1497.0,Comprehensive,6.45,26000.0,Manual,1st Owner,117.3,Petrol,5.0,17.4,Sedan,Mumbai,City,U6BUN1AZ8BJR95CLH,i VTEC SV
15611,15611,15611,Skoda,2022,1498.0,3rd Party,17.95,11000.0,Automatic,1st Owner,147.51,Petrol,5.0,18.86,SUV,Mumbai,Kushaq,AZAELETJ3RFMBR78E,1.5 TSI Style DSG
15612,15612,15612,Maruti,2021,1462.0,3rd Party,10.95,14000.0,Manual,1st Owner,91.19,CNG,7.0,19.2992,MUV,Mumbai,Ertiga,1P6XH5DR1CLTVS3VR,CNG VXI
15613,15613,15613,Hyundai,2013,1797.0,3rd Party,3.75,82000.0,Automatic,3rd Owner,147.5,Petrol,5.0,14.5,Sedan,Mumbai,Elantra,14W8H3389YYJ4JSZG,SX AT
15614,15614,15614,Hyundai,2015,2199.0,Comprehensive,14.45,52000.0,Automatic,1st Owner,194.3,Diesel,7.0,13.01,SUV,Mumbai,Santa,JGC9P2523E4SXTKH1,Fe 4WD AT
15615,15615,15615,Hyundai,2014,814.0,3rd Party,2.25,30000.0,Manual,2nd Owner,55.2,Petrol,5.0,21.1,Hatchback,Mumbai,EON,NS9J1SZR8U8V3ETYP,Era
15616,15616,15616,Maruti,2018,1197.0,3rd Party,6.75,42000.0,Automatic,1st Owner,81.8,Petrol,5.0,22.0,Sedan,Mumbai,Swift,C157MXLY43HN059Y7,Dzire AMT ZXI BS IV
15617,15617,15617,Ford,2016,1499.0,Comprehensive,6.95,25000.0,Automatic,1st Owner,110.4,Petrol,5.0,15.63,SUV,Mumbai,Ecosport,LWY0H3CL54SJCCGSR,1.5 Ti VCT AT Titanium BSIV
15618,15618,15618,Honda,2014,1198.0,Comprehensive,3.45,21000.0,Manual,1st Owner,86.8,Petrol,5.0,19.4,Hatchback,Mumbai,Brio,DF8HGM898DE9UH685,S MT
15619,15619,15619,Maruti,2017,1248.0,Comprehensive,8.45,46000.0,Manual,1st Owner,88.5,Diesel,5.0,24.3,SUV,Mumbai,Vitara,YF5PPLX37FDF01KN3,Brezza ZDi
15620,15620,15620,Hyundai,2022,1493.0,Comprehensive,21.75,37000.0,Automatic,1st Owner,113.42,Diesel,6.0,18.1,SUV,Mumbai,Alcazar,6KY6BVDA2C08UEA50,Signature Dual Tone Diesel AT
15621,15621,15621,Maruti,2021,796.0,3rd Party,3.95,7000.0,Manual,1st Owner,47.33,Petrol,5.0,22.05,Hatchback,Mumbai,Alto,8CMXA40B845SWFY2U,800 VXI Plus BSVI
15622,15622,15622,BMW,2017,2993.0,3rd Party,57.75,54000.0,Automatic,1st Owner,261.49,Diesel,5.0,16.77,Sedan,Mumbai,7,XNGL7GBV0ZRZFTV54,Series 730Ld DPE Signature
15623,15623,15623,Mercedes-Benz,2010,2143.0,3rd Party,8.25,80500.0,Automatic,1st Owner,203.0,Diesel,5.0,14.21,Sedan,Mumbai,E-Class,UKSZLCX22L9XPU29L,E250 CDI Blue Efficiency
15624,15624,15624,Mercedes-Benz,2019,2143.0,Comprehensive,28.5,29300.0,Automatic,1st Owner,136.0,Diesel,5.0,17.9,Sedan,Mumbai,CLA,VE4KE4YX5XBM43JRU,200 CDI Sport
15625,15625,15625,Hyundai,2015,1197.0,3rd Party,5.5,42542.0,Manual,1st Owner,82.85,Petrol,5.0,18.5,Hatchback,Mumbai,i20,E6TBH0XK81YUUJVL7,Sportz 1.2
15626,15626,15626,Mahindra,2021,1197.0,Comprehensive,10.45,9000.0,Automatic,1st Owner,108.6,Petrol,5.0,17.0,SUV,Mumbai,XUV300,1W21YJ7A8CHT5WNWJ,W6 AMT Sunroof BSVI
15627,15627,15627,Hyundai,2017,1582.0,Comprehensive,9.49,44532.0,Automatic,1st Owner,126.2,Diesel,5.0,22.0,Sedan,Mumbai,Verna,UVT7YGJB23YF9ZUYD,CRDi 1.6 AT SX Plus
15628,15628,15628,Maruti,2017,796.0,3rd Party,2.99,36788.0,Manual,1st Owner,40.3,CNG,5.0,33.44,Hatchback,Mumbai,Alto,BZB34ENU2R4YCSTAE,800 CNG LXI
15629,15629,15629,Toyota,2014,1798.0,Comprehensive,7.95,52000.0,Automatic,1st Owner,138.03,Petrol,5.0,14.28,Sedan,Mumbai,Corolla,LP6AL8SK5T8LFNECX,Altis VL AT
15630,15630,15630,Maruti,2009,998.0,3rd Party,1.51,45112.0,Manual,1st Owner,67.05,Petrol,5.0,21.79,Hatchback,Mumbai,Wagon,9UCXR04N3MFJWYU01,R LXI
15631,15631,15631,Mini,2014,1998.0,Comprehensive,11.75,39700.0,Automatic,3rd Owner,112.0,Diesel,5.0,23.8,Hatchback,Mumbai,Cooper,W0XEJ5FK5KNNT0Y8A,D High
15632,15632,15632,Maruti,2019,998.0,Comprehensive,5.95,49112.0,Manual,1st Owner,58.33,CNG,5.0,32.52,Hatchback,Mumbai,Wagon,4XPYZDS43ENWNESB7,R CNG LXI
15633,15633,15633,Hyundai,2020,1197.0,Comprehensive,6.99,24958.0,Automatic,1st Owner,81.86,Petrol,5.0,20.1,Sedan,Mumbai,Aura,ZK4W2HUY1PJYCFEL5,S AMT
15634,15634,15634,MG,2020,1451.0,Comprehensive,16.71,16200.0,Automatic,1st Owner,141.0,Petrol,5.0,,SUV,Mumbai,Hector,9BHNMDX13A02JDV5Y,Sharp DCT
15635,15635,15635,BMW,2020,1998.0,Comprehensive,38.45,26000.0,Automatic,1st Owner,254.79,Petrol,5.0,16.13,Sedan,Mumbai,3,PKNB4BDY3M3JA7154,Series 330i Sport
15636,15636,15636,Mercedes-Benz,2019,1991.0,Comprehensive,26.99,40600.0,Automatic,1st Owner,183.0,Petrol,5.0,13.7,SUV,Mumbai,GLA,2B7BJHDZXJZCZJUN3,Class 200 Sport
15637,15637,15637,Toyota,2017,2755.0,Comprehensive,17.75,88000.0,Automatic,2nd Owner,171.5,Diesel,7.0,11.36,MUV,Mumbai,Innova,1VDKSEKJXDZD0CS9R,Crysta 2.8 ZX AT BSIV
15638,15638,15638,Ford,2015,1496.0,Comprehensive,5.25,53800.0,Manual,1st Owner,120.69,Petrol,5.0,15.9,SUV,Mumbai,Ecosport,X1691BBV85AMJUAYL,1.5 Petrol Trend
15639,15639,15639,Hyundai,2013,1582.0,Comprehensive,5.95,38000.0,Automatic,1st Owner,126.32,Diesel,5.0,19.08,Sedan,Mumbai,Verna,KH8PL66X5W0MD194D,SX CRDi AT
15640,15640,15640,Hyundai,2012,1582.0,3rd Party,4.11,72765.0,Manual,1st Owner,126.32,Diesel,5.0,22.32,Sedan,Mumbai,Verna,5H32V7ZGX28GB6VUP,1.6 SX
15641,15641,15641,Tata,2019,2179.0,3rd Party,14.75,41000.0,Automatic,1st Owner,153.86,Diesel,7.0,17.6,MUV,Mumbai,Hexa,U1H3FJE554SES9RBS,XTA
15642,15642,15642,Tata,2013,2179.0,Comprehensive,5.25,70000.0,Manual,2nd Owner,138.1,Diesel,7.0,14.0,SUV,Mumbai,Safari,GNALA2XE4UFJB4GZX,Storme EX
15643,15643,15643,Kia,2022,1353.0,Comprehensive,18.9,8000.0,Automatic,1st Owner,138.05,Petrol,6.0,16.5,MUV,Mumbai,Carens,MZM8102X6UC6R2KG7,Luxury Plus Turbo DCT 6 STR 2022-2023
15644,15644,15644,Maruti,2010,1586.0,Comprehensive,1.9,66000.0,Manual,2nd Owner,103.3,Petrol,5.0,15.5,Sedan,Mumbai,SX4,7214FWYU705G5LKZ9,VXI
15645,15645,15645,Maruti,2016,1197.0,Comprehensive,5.75,85497.0,Automatic,2nd Owner,81.8,Petrol,5.0,19.56,Hatchback,Mumbai,Baleno,4DL7SB0U49E9CNXD5,Zeta CVT
15646,15646,15646,Maruti,2019,998.0,3rd Party,4.89,59000.0,Manual,1st Owner,58.33,CNG,5.0,32.52,Hatchback,Mumbai,Wagon,490ZD5TG3TXK165FX,R CNG LXI
15647,15647,15647,Hyundai,2013,1086.0,3rd Party,2.35,91000.0,Manual,2nd Owner,68.05,Petrol,5.0,19.81,Hatchback,Mumbai,i10,4JW8AMAT8GRMERR14,Era
15648,15648,15648,Mini,2019,1998.0,Comprehensive,29.95,24000.0,Automatic,1st Owner,189.08,Petrol,5.0,14.41,SUV,Mumbai,Cooper,6GTHL9RXXMGYLA5ZH,Countryman Cooper S
15649,15649,15649,Toyota,2019,1197.0,3rd Party,7.5,28000.0,Automatic,1st Owner,81.8,Petrol,5.0,19.56,Hatchback,Mumbai,Glanza,DUL1A01206TSKZ9LY,V CVT
15650,15650,15650,Audi,2012,1968.0,Comprehensive,13.75,49000.0,Automatic,1st Owner,167.6,Diesel,5.0,12.8,SUV,Mumbai,Q5,9WJP7LAF3FSU8NS2K,2.0 TDI
15651,15651,15651,Hyundai,2014,1197.0,Comprehensive,4.95,46181.0,Automatic,1st Owner,82.0,Petrol,5.0,16.9,Sedan,Mumbai,Xcent,1EJ8LV9L94NAGU5J9,1.2 Kappa AT SX Option
15652,15652,15652,Maruti,2017,1298.0,Comprehensive,5.85,26916.0,Manual,1st Owner,85.8,Petrol,5.0,17.5,Sedan,Mumbai,Swift,PACWBV8K4SH8BKLMA,Dzire VXi
15653,15653,15653,Maruti,2019,1373.0,Comprehensive,9.85,55395.0,Manual,1st Owner,91.1,Petrol,7.0,17.5,MUV,Mumbai,Ertiga,Y9JWADRS44CLM3P0A,BSIV ZXI
15654,15654,15654,Volkswagen,2015,999.0,Comprehensive,4.85,76784.0,Manual,1st Owner,75.0,Petrol,5.0,18.78,Hatchback,Mumbai,Polo,RVG80X7JXSSVS5MAP,1.0 MPI Comfortline BSIV
15655,15655,15655,Mahindra,2017,1997.0,Comprehensive,10.45,43000.0,Automatic,2nd Owner,140.0,Diesel,7.0,16.0,SUV,Mumbai,XUV500,EA3GC3B03Z5S59SPJ,AT W6 1.99 mHawk
15656,15656,15656,Volkswagen,2013,1198.0,Comprehensive,4.25,33000.0,Manual,1st Owner,74.0,Petrol,5.0,16.47,Hatchback,Mumbai,Polo,W38PGTMW39051H9N3,1.2 MPI Highline
15657,15657,15657,Volkswagen,2014,1197.0,Comprehensive,5.45,29000.0,Automatic,1st Owner,103.2,Petrol,5.0,16.93,Sedan,Mumbai,Vento,TC7U4AD64ZYA40HG5,1.2 TSI Highline AT
15658,15658,15658,Volkswagen,2016,1498.0,3rd Party,7.45,39000.0,Automatic,1st Owner,108.6,Diesel,5.0,22.15,Sedan,Mumbai,Vento,RA30STKG1VET1T4L1,1.5 TDI Highline AT
15659,15659,15659,Toyota,2013,1496.0,Comprehensive,3.95,3200.0,Manual,1st Owner,88.73,Petrol,5.0,17.6,Sedan,Mumbai,Etios,JNBMVAXN3LSZAHX1E,G
15660,15660,15660,Tata,2018,1199.0,Comprehensive,5.45,20000.0,Automatic,1st Owner,83.83,Petrol,5.0,23.84,Hatchback,Mumbai,Tiago,JVTYFL3T155SLUEXH,1.2 Revotron XZA
15661,15661,15661,Mahindra,2021,1999.0,Comprehensive,26.5,9000.0,Automatic,1st Owner,197.13,Petrol,7.0,,SUV,Mumbai,XUV700,YA2RAW31601GWF05V,AX7 AT Luxury Pack BSVI
15662,15662,15662,Honda,2014,1497.0,3rd Party,5.25,37000.0,Manual,1st Owner,117.3,Petrol,5.0,17.8,Sedan,Mumbai,City,J8M1U65E29NZ02UL7,i VTEC SV
15663,15663,15663,Skoda,2016,1798.0,3rd Party,14.2,41200.0,Automatic,1st Owner,177.46,Petrol,5.0,14.67,Sedan,Mumbai,Superb,FNNDAYB224UR5XFAF,Style 1.8 TSI AT
15664,15664,15664,Hyundai,2015,1591.0,3rd Party,7.51,56000.0,Manual,2nd Owner,121.3,Petrol,5.0,15.29,SUV,Mumbai,Creta,675WU17W5T5XEFL9A,1.6 VTVT S
15665,15665,15665,Honda,2014,1498.0,3rd Party,5.26,46000.0,Manual,1st Owner,119.35,Petrol,5.0,18.6,Sedan,Mumbai,City,J5BV0UTD717S51W6E,V MT
15666,15666,15666,Maruti,2017,998.0,3rd Party,3.51,50000.0,Manual,2nd Owner,67.05,Petrol,5.0,21.79,Hatchback,Mumbai,Wagon,9EGTWGXNX85MYWF9R,R VXI
15667,15667,15667,Honda,2016,1199.0,3rd Party,5.2,43000.0,Manual,1st Owner,88.7,Petrol,5.0,18.7,Hatchback,Mumbai,Jazz,TN3L40WH6R4ED7PAM,1.2 V i VTEC
15668,15668,15668,Hyundai,2016,1591.0,3rd Party,6.6,33400.0,Automatic,1st Owner,121.3,Petrol,5.0,17.01,Sedan,Mumbai,Verna,XV8BC5AD4WBA7Z5BP,1.6 VTVT AT SX
15669,15669,15669,Chevrolet,2015,1248.0,Comprehensive,3.85,116000.0,Manual,1st Owner,73.74,Diesel,7.0,18.2,MUV,Mumbai,Enjoy,UPBFY8NR13FSEVM6T,1.3 TCDi LS 7
15670,15670,15670,Tata,2021,1199.0,3rd Party,9.1,9985.0,Automatic,1st Owner,118.35,Petrol,5.0,17.05,SUV,Mumbai,Nexon,U02ACYWJ1Y078JV2A,XMA AMT BSVI
15671,15671,15671,Audi,2017,1395.0,Comprehensive,23.0,44500.0,Automatic,2nd Owner,147.51,Petrol,5.0,17.84,Sedan,Mumbai,A4,NPJP1S3019T60N1K7,30 TFSI Premium Plus
15672,15672,15672,BMW,2019,1995.0,Comprehensive,25.5,60000.0,Automatic,1st Owner,190.0,Diesel,5.0,22.69,Sedan,Mumbai,3,L8AJ1HT934ZP3UZCE,Series 320d Luxury Line
15673,15673,15673,Maruti,2016,1248.0,3rd Party,5.75,43000.0,Manual,1st Owner,74.0,Diesel,5.0,28.4,Hatchback,Mumbai,Swift,NC6KE1CHXXTR7BMKN,DDiS VDI
15674,15674,15674,Hyundai,2009,1086.0,3rd Party,1.49,63248.0,Manual,1st Owner,62.1,Petrol,5.0,17.92,Hatchback,Mumbai,Santro,3HUAENYD6KD8MZ6E5,Xing GLS
15675,15675,15675,Honda,2019,1199.0,Zero Depreciation,7.95,19000.0,Automatic,1st Owner,88.76,Petrol,5.0,19.0,Sedan,Mumbai,Amaze,AXCFN2AV1H67D3CCZ,VX CVT Petrol BSIV
15676,15676,15676,Maruti,2015,1248.0,Comprehensive,7.21,51524.0,Manual,2nd Owner,88.76,Diesel,7.0,20.77,MUV,Mumbai,Ertiga,1SY55X5B76BW82CK8,VDI
15677,15677,15677,Honda,2013,2354.0,Comprehensive,6.45,44000.0,Automatic,2nd Owner,177.6,Petrol,5.0,11.7,Sedan,Mumbai,New,C1AM8D5E3DK0MNFVN,Accord 2.4 A/T
15678,15678,15678,Honda,2018,1199.0,Zero Depreciation,7.25,28000.0,Automatic,1st Owner,88.76,Petrol,5.0,19.0,Sedan,Mumbai,Amaze,AWTKVRN54ZSDAYT8M,V CVT Petrol BSIV
15679,15679,15679,Honda,2011,1497.0,3rd Party,3.25,57000.0,Manual,1st Owner,118.0,Petrol,5.0,17.0,Sedan,Mumbai,City,L8VV6G8E9UJZC8VB6,1.5 S MT
15680,15680,15680,Honda,2012,1497.0,3rd Party,4.45,36000.0,Automatic,1st Owner,116.3,Petrol,5.0,15.6,Sedan,Mumbai,City,EUNFT1202YPXA6GSK,V AT
15681,15681,15681,Honda,2016,1497.0,Zero Depreciation,7.75,37000.0,Automatic,1st Owner,117.3,Petrol,5.0,18.0,Sedan,Mumbai,City,1PS5RHT996UR0DJCC,i VTEC CVT VX
15682,15682,15682,Hyundai,2016,1591.0,Comprehensive,6.45,42000.0,Automatic,1st Owner,121.3,Petrol,5.0,17.01,Sedan,Mumbai,Verna,3M3TW6P722X8W6PY8,1.6 VTVT AT S
15683,15683,15683,Hyundai,2019,998.0,Zero Depreciation,10.45,22000.0,Automatic,1st Owner,118.35,Petrol,5.0,18.15,SUV,Mumbai,Venue,ALMRGP246WWG7MEJM,SX Plus Turbo DCT BSIV
15684,15684,15684,Hyundai,2013,1197.0,3rd Party,2.99,20000.0,Manual,1st Owner,78.9,Petrol,5.0,20.36,Hatchback,Mumbai,i10,G771CZTU3WY5UV159,Sportz
15685,15685,15685,Maruti,2017,1197.0,3rd Party,4.95,10000.0,Manual,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Mumbai,Ignis,XKBZ0BH65B8CCB64P,1.2 Zeta BSIV
15686,15686,15686,Maruti,2016,1373.0,3rd Party,7.45,20000.0,Manual,1st Owner,91.1,Petrol,7.0,17.5,MUV,Mumbai,Ertiga,LW4KE5718GXZV692H,BSIV VXI
15687,15687,15687,Maruti,2018,1462.0,3rd Party,8.45,32000.0,Manual,1st Owner,103.0,Petrol,7.0,19.34,MUV,Mumbai,Ertiga,BS5BYCMF9E14ZALLE,ZXI Plus Petrol
15688,15688,15688,Maruti,2018,1197.0,3rd Party,5.95,4500.0,Manual,1st Owner,81.8,Petrol,5.0,22.0,Hatchback,Mumbai,Swift,Z0JN31ZD35P4PGT2N,VXI 2018
15689,15689,15689,Maruti,2018,1197.0,Comprehensive,5.75,24000.0,Automatic,1st Owner,81.8,Petrol,5.0,20.89,Hatchback,Mumbai,Ignis,HSDAJZG6XFJ489JSF,1.2 AMT Zeta BSIV
15690,15690,15690,Maruti,2017,1197.0,Comprehensive,5.85,27000.0,Manual,1st Owner,83.14,Petrol,5.0,20.85,Sedan,Mumbai,Swift,A7RS0YUC9V8GXLWA1,Dzire VXI
15691,15691,15691,Maruti,2017,1373.0,Zero Depreciation,6.95,25000.0,Manual,1st Owner,91.1,Petrol,5.0,20.73,Sedan,Mumbai,Ciaz,0K69YALJ4GDMAJ6KJ,1.4 Zeta
15692,15692,15692,Jeep,2018,1368.0,3rd Party,12.25,47000.0,Automatic,1st Owner,160.0,Petrol,5.0,16.0,SUV,Mumbai,Compass,UGXXT40C7S301K9UM,1.4 Limited Option
15693,15693,15693,Maruti,2020,1197.0,Comprehensive,6.25,4000.0,Automatic,1st Owner,81.8,Petrol,5.0,20.52,Hatchback,Mumbai,Wagon,81J7KUHW5VYNDB2RA,R VXI AMT 1.2
15694,15694,15694,Toyota,2021,2393.0,Comprehensive,27.85,33000.0,Automatic,1st Owner,148.0,Diesel,7.0,12.0,MUV,Mumbai,Innova,4EUGA1NV1ZNS5DAWM,Crysta 2.4 ZX 7 STR AT
15695,15695,15695,Maruti,2017,1197.0,Comprehensive,6.45,28000.0,Automatic,1st Owner,83.1,Petrol,5.0,21.4,Hatchback,Mumbai,Baleno,M317698A775HEDHF3,1.2 CVT Zeta
15696,15696,15696,Honda,2018,1497.0,Comprehensive,9.25,66884.0,Automatic,1st Owner,78.0,Petrol,5.0,16.4,Sedan,Mumbai,City,ZT3ZFG6413FW7ZSE8,CVT
15697,15697,15697,Skoda,2020,1598.0,Comprehensive,8.2,47497.0,Automatic,1st Owner,103.52,Petrol,5.0,14.3,Sedan,Mumbai,Rapid,PB90KP077M8NAA6YU,1.6 MPI AT Style
